      Fingerite
Diffraction data computed using the structure from the paper listed below, 
along with the cell parameters refined from single crystal data of R070614
      Finger L W
      American Mineralogist 70 (1985) 197-199
      Fingerite Cu11O2(VO4)6: a new vanadium sublimate from Izalco Volcano, El
      Salvador: crystal structure

      CELL PARAMETERS:   8.1620  8.2680  8.0450  107.096   91.414  106.429
      SPACE GROUP: P-1       

           ATOM        X         Y         Z     OCCUPANCY  ISO(B)
                63.88          4.21        1.4573    1   3   3
                63.92          1.18        1.4565   -3   2   4
                64.07         10.35        1.4534   -1   5   1
                64.31          2.18        1.4485    4  -5   1
                64.33          1.07        1.4481    2  -1   5
                64.38         13.35        1.4471    1  -5   4
                65.13          1.40        1.4323    1  -4   5
                65.20          1.55        1.4309   -5   4   0
                65.27         11.25        1.4295    4  -5   2
                65.34          8.38        1.4282   -5  -1   2
                65.40          1.11        1.4269    2  -5   4
                65.41          4.36        1.4269   -4  -1   4
                65.63         11.90        1.4226   -3   5   1
                65.73          4.20        1.4206   -4   1   4
                65.93          1.24        1.4167   -4   5   0
                66.02          1.79        1.4151   -2  -4   4
                66.07          1.17        1.4141    2   4   1
                66.14          6.24        1.4129    0   1   5
                66.37         28.28        1.4085    1   4   2
                66.70          3.33        1.4023   -5   0   3
                66.99          2.12        1.3970   -3  -1   5
                66.99          2.02        1.3968   -2  -3   5
                67.68          1.94        1.3843    5   0   2
                68.19          1.19        1.3753    5  -2   3
                68.24          5.54        1.3744   -5   4   1
                68.34          1.45        1.3727   -1   4   3
                68.34          1.01        1.3725   -1  -4   5
                68.45          9.49        1.3706    5  -3   3
                68.56          2.66        1.3688   -1   3   4
                68.61          1.27        1.3678    2   0   5
                68.63          1.77        1.3674    1  -6   2
                68.74          2.23        1.3656    3  -2   5
                68.74          1.30        1.3656    2  -6   1
                68.75          1.56        1.3654    4  -5   3
                68.75          3.29        1.3654   -2   3   4
                68.92          4.21        1.3625    3  -3   5
                69.08          2.75        1.3597   -5   2   3
                69.15          1.29        1.3584   -4  -2   4
                69.25         24.16        1.3567   -3  -4   3
                69.31          7.93        1.3557    4  -4   4
                69.57          2.32        1.3512    1   1   5
                69.59          9.53        1.3510    4   3   0
                70.04          4.37        1.3434   -4   5   1
                70.06          1.42        1.3430   -2  -5   2
                70.20          5.90        1.3407   -3   4   3
                70.21          1.28        1.3405   -4  -3   3
                70.24          2.19        1.3400   -6   2   1
                70.34          3.12        1.3384    2  -6   3
                70.38          3.80        1.3377    3   3   2
                70.39          1.59        1.3375    1  -6   3
                70.63          3.06        1.3337    4   2   2
                70.85          4.14        1.3300   -2   5   2
                70.86          4.93        1.3298   -2  -5   1
                71.01          2.20        1.3274    0   4   3
                71.02          1.88        1.3273   -6   3   0
                71.34         12.41        1.3220   -3   3   4
                71.37          1.06        1.3216    0  -6   2
                71.61          2.91        1.3178    6  -3   1
                71.65          3.50        1.3170    1  -2   6
                71.74          1.06        1.3157   -2  -5   3
                71.88          5.38        1.3135    0  -3   6
                71.99          1.35        1.3117    1  -5   5
                72.93          7.43        1.2972    5  -5   2
                73.10          4.94        1.2945    0  -5   5
                73.13          2.42        1.2941   -3   6   0
                73.25          2.90        1.2923    2  -5   5
                73.58          3.05        1.2872   -1  -3   6
                73.67          1.31        1.2860   -5   4   2
                73.95          1.01        1.2817   -5   0   4
                74.10          1.27        1.2795    2   5   0
                74.51          3.53        1.2734   -6   0   2
                74.62          3.12        1.2718   -5   1   4
                74.63          1.41        1.2717    6  -3   2
                74.66          1.61        1.2713    0   5   2
                74.75          2.02        1.2700    4  -6   2
                74.80          2.30        1.2692    2  -6   4
                75.18          1.25        1.2638    6  -4   1
                75.28          2.85        1.2624    2   1   5
                75.33          1.85        1.2616    3   4   1
                75.38          4.47        1.2610   -6   4   0
                75.88          1.33        1.2539   -2   0   6
                75.90          2.22        1.2535    1  -4   6
                75.95          4.87        1.2529    3   0   5
                75.98          2.49        1.2525    1   4   3
                76.23          1.17        1.2490   -4   3   4
                76.53          3.42        1.2448   -1  -5   5
                76.63          2.49        1.2435    5  -2   4
                76.67          1.17        1.2429    0  -6   4
                77.39          6.60        1.2331    6  -4   2
                77.46          5.49        1.2323   -4  -2   5
                77.65          1.43        1.2296   -1  -6   1
                77.76          3.70        1.2282   -5   2   4
                77.97          1.56        1.2254   -6   4   1
                78.13          3.88        1.2232    2  -4   6
                78.29          4.20        1.2212   -4  -4   1
                78.38          8.94        1.2200   -1  -4   6
                79.14          2.39        1.2102   -2   4   4
                79.34          5.05        1.2077    4   2   3
                79.60          2.84        1.2044    5  -1   4
                79.67          1.55        1.2034    2   5   1
                79.98          2.91        1.1995   -3   0   6
                80.11          1.54        1.1980   -3  -2   6
                80.36          1.07        1.1949   -3  -5   3
                80.78          1.66        1.1897   -3  -4   5
                80.89          1.52        1.1883   -3   4   4
                81.04          1.38        1.1865    1  -6   5
                81.14          1.50        1.1853    6  -5   1
                81.22          3.27        1.1844    4   4   0
                81.28          1.26        1.1837    4   3   2
                81.36          4.09        1.1827    3  -2   6
                81.66          1.94        1.1791    1  -5   6
                82.00          1.59        1.1751    2   3   4
                82.03          1.83        1.1748   -5  -3   3
                82.11          1.32        1.1738   -6  -1   3
                82.26          1.86        1.1721    5   3   0
                82.37          3.36        1.1707    5   1   3
                82.56          1.08        1.1685    6  -5   2
                82.90          1.23        1.1646   -6   4   2
                83.58          1.23        1.1568   -7   2   1
                83.81          1.11        1.1543   -3  -3   6
                84.16          1.53        1.1503    2   2   5
                84.19          5.15        1.1501   -7   1   1
                84.39          1.25        1.1478    7  -2   1
                84.71          2.76        1.1443   -5   1   5
                85.00          4.55        1.1411   -6  -2   2
                85.86          1.26        1.1318   -4  -1   6
                85.93          1.55        1.1312    0  -1   7
                86.32          1.07        1.1270    6  -5   3
                86.47          1.22        1.1254    4   4   1
                86.57          2.13        1.1244   -1   2   6
                87.49          1.16        1.1149    2   5   2
                87.88          4.12        1.1110    7  -3   2
                88.10          1.20        1.1087    6   1   2
                88.21          1.52        1.1077    4  -3   6
                88.81          2.19        1.1017    6  -2   4
                89.17          1.23        1.0983    3   5   1
                89.18          1.29        1.0982    2  -3   7
                89.25          4.61        1.0975   -7   3   2
                89.33          1.78        1.0967    4  -4   6
                89.52          2.32        1.0948   -3   2   6
                89.75          3.76        1.0927    3   0   6
                89.93          2.72        1.0909    0   0   7
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
